commit_id,url,label
04164c1,https://github.com/apache/tomcat,1
2424cec,https://github.com/jenkinsci/tikal-multijob-plugin,1
f97c202,https://github.com/hibernate/hibernate-validator,1
76ebc90,https://github.com/apache/tomcat,1
53b9e4b,https://github.com/apache/tomcat55,1
12258c7,https://github.com/apache/hadoop,1
901292c,https://github.com/apache/tomcat,1
748cf74,https://github.com/apache/nifi,1
3dfefde,https://github.com/jenkinsci/pipeline-build-step-plugin,1
f7dc8ee,https://github.com/apache/pdfbox,1
facb33a,https://github.com/undertow-io/undertow,1
729c473,https://github.com/apache/activemq,1
9d47af6,https://github.com/apache/struts,1
7f80f0d,https://github.com/jenkinsci/build-publisher-plugin,1
388e824,https://github.com/apache/commons-fileupload,1
2374325,https://github.com/apache/struts,1
0bdf77a,https://github.com/apache/xerces2-j,1
45a1c68,https://github.com/apache/hadoop,1
5e6ee5a,https://github.com/apache/hadoop,1
e100638,https://github.com/apache/activemq,1
3a4f885,https://github.com/apache/lucene-solr,1
2e5cc28,https://github.com/apache/tomcat80,1
ccc374a,https://github.com/jenkinsci/jenkins,1
11a425d,https://github.com/apache/hadoop,1
0531f7a,https://github.com/apache/tomcat80,1
cdeeaca,https://github.com/pgjdbc/pgjdbc,1
14c745a,https://github.com/cloudfoundry/uaa,1
722aa1d,https://github.com/apache/hadoop,1
cca0e6e,https://github.com/apache/commons-compress,1
6272639,https://github.com/Wechat-Group/WxJava,1
5377f25,https://github.com/square/okhttp,1
13c980b,https://github.com/apache/ofbiz,1
299b26a,https://github.com/apache/tomcat,1
d59f36c,https://github.com/opennetworkinglab/onos,1
1ccc66b,https://github.com/beanshell/beanshell,1
038b471,https://github.com/FasterXML/jackson-databind,1
8131f15,https://github.com/pslegr/core-1,1
7487cf7,https://github.com/FasterXML/jackson-databind,1
6ab669f,https://github.com/apache/batik,1
c68e482,https://github.com/apache/cxf-fediz,1
554b9dd,https://github.com/apache/struts,1
3eee44c,https://github.com/apache/commons-collections,1
3903739,https://github.com/apache/jackrabbit,1
874bab9,https://github.com/bcgit/bc-java,1
c702bc5,https://github.com/apache/poi,1
0a78612,https://github.com/cloudfoundry/uaa,1
2d16b45,https://github.com/jenkinsci/jenkins,1
eaa2b80,https://github.com/apache/hadoop,1
c3015e4,https://github.com/restlet/restlet-framework-java,1
5fa0bbd,https://github.com/apache/activemq,1
01bc0d2,https://github.com/apache/openjpa,1
efb860b,https://github.com/apache/tomcat,1
2ae6a6a,https://github.com/spring-projects/spring-framework,1
74e2683,https://github.com/apache/struts,1
942e09b,https://github.com/apache/hbase,1
a05259e,https://github.com/apache/struts,1
f4ca597,https://github.com/apache/openjpa,1
a285dee,https://github.com/eclipse/jetty.project,1
8aebe1e,https://github.com/sebfz1/wicket-jquery-ui,1
83fe7a9,https://github.com/OPCFoundation/UA-Java,1
dbf2595,https://github.com/apache/nifi,1
7387cb9,https://github.com/spring-projects/spring-framework,1
7b168c1,https://github.com/apache/syncope,1
cee45bc,https://github.com/swagger-api/swagger-codegen,1
4e67928,https://github.com/apache/tika,1
266e837,https://github.com/apache/xerces2-j,1
a78cfa4,https://github.com/keycloak/keycloak,1
b635953,https://github.com/jenkinsci/favorite-plugin,1
2ae645e,https://github.com/apache/camel,1
22e414d,https://github.com/sebfz1/wicket-jquery-ui,1
55857fd,https://github.com/apache/santuario-java,1
e5407c5,https://github.com/apache/lucene-solr,1
c166018,https://github.com/apache/tomcat,1
da34b18,https://github.com/apache/lucene-solr,1
b85c2ef,https://github.com/restlet/restlet-framework-java,1
246c090,https://github.com/apache/nifi,1
1949471,https://github.com/apache/struts,1
b1a20ae,https://github.com/spring-projects/spring-data-commons,1
e3236a9,https://github.com/apache/hadoop,1
d9a0013,https://github.com/apache/commons-collections,1
36342d7,https://github.com/jenkinsci/jenkins,1
5641588,https://github.com/kiegroup/jbpm-designer,1
21dcb3d,https://github.com/bcgit/bc-java,1
8ffa920,https://github.com/apache/storm,1
5eb4375,https://github.com/cloudfoundry/uaa,1
0cb8ca0,https://github.com/apache/qpid-proton-j,1
aa0c2c2,https://github.com/apache/geronimo,1
b05497e,https://github.com/apache/tomcat55,1
edba32b,https://github.com/spring-projects/spring-framework,1
666e356,https://github.com/spring-projects/spring-security,1
cd31cc3,https://github.com/cloudfoundry/uaa,1
bf53919,https://github.com/jenkinsci/jenkins,1
98f933f,https://github.com/apache/hive,1
931df54,https://github.com/apache/struts,1
9d44cb0,https://github.com/cloudfoundry/uaa,1
864aa11,https://github.com/apache/tomcat,1
914c578,https://github.com/apache/ofbiz,1
7c77ac0,https://github.com/x-stream/xstream,1
824c7dc,https://github.com/apache/tomcat80,1
913d94b,https://github.com/apache/tomcat,1
fa0ce80,https://github.com/sebfz1/wicket-jquery-ui,1
c61ff05,https://github.com/apache/commons-fileupload,1
6ea2a93,https://github.com/apache/hadoop,1
ddf9a3c,https://github.com/apache/jackrabbit,1
44a5ca0,https://github.com/apache/syncope,1
0778a5c,https://github.com/hibernate/hibernate-validator,1
8e41320,https://github.com/weld/core,1
9beae9a,https://github.com/spring-projects/spring-framework,1
b80c13b,https://github.com/spring-projects/spring-framework,1
2b0e961,https://github.com/apache/camel,1
1be97cb,https://github.com/apache/cxf,1
4908cb6,https://github.com/apache/jackrabbit,1
6bf1c0a,https://github.com/cloudfoundry/uaa,1
b8933dc,https://github.com/apache/openjpa,1
ad5cd6f,https://github.com/apache/openjpa,1
a697f7b,https://github.com/apache/tomcat,1
f59ea61,https://github.com/spring-projects/spring-framework,1
f0a4135,https://github.com/tada/pljava,1
ae6163a,https://github.com/apache/tomcat80,1
dac97f1,https://github.com/spring-projects/spring-framework,1
863d77c,https://github.com/apache/tomcat55,1
2080804,https://github.com/cloudfoundry/uaa,1
05c84ff,https://github.com/apache/tomcat,1
98672cd,https://github.com/apache/tika,1
9f7376a,https://github.com/apache/camel,1
df15a4d,https://github.com/eclipse/rdf4j,1
4fdc51a,https://github.com/apache/tika,1
a89bbe2,https://github.com/apache/struts,1
d95cbe2,https://github.com/spring-projects/spring-framework,1
a572756,https://github.com/apache/httpcomponents-client,1
1127131,https://github.com/bcgit/bc-java,1
8cf6848,https://github.com/hawtio/hawtio,1
02d2405,https://github.com/jenkinsci/jenkins,1
c6503eb,https://github.com/spring-projects/spring-framework,1
7eb9b21,https://github.com/apache/activemq,1
8884dae,https://github.com/apache/tomcat,1
eb03a42,https://github.com/jenkinsci/jenkins,1
4cf0a9f,https://github.com/apache/ofbiz,1
103b450,https://github.com/apache/poi,1
5caeb52,https://github.com/apache/ofbiz,1
1b360b8,https://github.com/rhuss/jolokia,1
3fddfb6,https://github.com/apache/struts,1
a2027c6,https://github.com/apache/derby,1
3a328aa,https://github.com/apache/poi,1
e712712,https://github.com/apache/cxf-fediz,1
d2531df,https://github.com/apache/hadoop,1
8804170,https://github.com/undertow-io/undertow,1
b9ebdaa,https://github.com/spring-projects/spring-framework,1
4150f10,https://github.com/spring-projects/spring-amqp,1
f3d8a9e,https://github.com/cloudfoundry/uaa,1
e28dd57,https://github.com/apache/tomcat,1
da06fd4,https://github.com/jenkinsci/jenkins,1
8fa2101,https://github.com/apache/tomcat,1
ccf149c,https://github.com/apache/camel,1
e82c2ef,https://github.com/apache/tika,1
aa46923,https://github.com/apache/geode,1
0319e74,https://github.com/apache/hadoop,1
4e952b2,https://github.com/elastic/elasticsearch,1
24fb477,https://github.com/apache/karaf,1
e981ef7,https://github.com/apache/pdfbox,1
ff2228f,https://github.com/spring-projects/spring-framework,1
e8c42b6,https://github.com/hibernate/hibernate-validator,1
338a74d,https://github.com/apache/activemq,1
30318d5,https://github.com/apache/jackrabbit,1
4d637bc,https://github.com/apache/tomcat,1
d3acf45,https://github.com/spring-projects/spring-framework,1
6c4e45e,https://github.com/apache/lucene-solr,1
43accb8,https://github.com/apache/jackrabbit,1
c6de749,https://github.com/apache/camel,1
0d94dce,https://github.com/inversoft/prime-jwt,1
9137e6c,https://github.com/apache/shiro,1
27b4def,https://github.com/FasterXML/jackson-databind,1
e21d493,https://github.com/apache/lucene-solr,1
eb9e334,https://github.com/AsyncHttpClient/async-http-client,1
025b48f,https://github.com/apache/qpid-broker-j,1
8ff18c5,https://github.com/apache/activemq,1
0ff4905,https://github.com/apache/tomcat,1
b3bad5e,https://github.com/apache/struts,1
7a7df66,https://github.com/spring-projects/spring-framework,1
8830d68,https://github.com/jenkinsci/jenkins,1
5f186ec,https://github.com/apache/ofbiz,1
b4265d3,https://github.com/apache/struts,1
ad66471,https://github.com/apache/cordova-plugin-file-transfer,1
d17b23f,https://github.com/cloudfoundry/uaa,1
0b4daa4,https://github.com/apache/kafka,1
2c10c43,https://github.com/cloudfoundry/uaa,1
5ec476b,https://github.com/apache/commons-collections,1
d63cfc8,https://github.com/spring-projects/spring-framework,1
8e62852,https://github.com/jboss-fuse/jasypt,1
a6b1ebc,https://github.com/apache/tomcat,1
83679b9,https://github.com/apache/tomcat,1
829a2e4,https://github.com/apache/hadoop,1
00ff349,https://github.com/javamelody/javamelody,1
2ec54fa,https://github.com/apache/camel,1
0ed081c,https://github.com/cloudfoundry/uaa,1
f9fd6e9,https://github.com/apache/lucene-solr,1
0dcfd21,https://github.com/apache/atlas,1
00921f2,https://github.com/apache/activemq,1
3215fe5,https://github.com/apache/camel,1
25c6704,https://github.com/x-stream/xstream,1
bf7a478,https://github.com/jenkinsci/kubernetes-plugin,1
d98fa92,https://github.com/apache/tomcat80,1
9772eb8,https://github.com/spring-projects/spring-framework,1
ff87897,https://github.com/apache/tomcat,1
0cd7ec1,https://github.com/jenkinsci/groovy-sandbox,1
d10f537,https://github.com/spring-projects/spring-integration-extensions,1
58223c5,https://github.com/apache/tomcat,1
c6b2655,https://github.com/pippo-java/pippo,1
a61bfab,https://github.com/cloudfoundry/uaa,1
086b637,https://github.com/apache/struts,1
d13cd39,https://github.com/apache/hadoop,1
232fb42,https://github.com/apache/ofbiz,1
4a39171,https://github.com/apache/struts,1
5ba8f63,https://github.com/apache/camel,1
98ad23b,https://github.com/spring-projects/spring-framework,1
c3d8e05,https://github.com/jenkinsci/jenkins,1
764fda6,https://github.com/elastic/elasticsearch,1
62926ca,https://github.com/apache/tika,1
ee031c5,https://github.com/apache/geronimo,1
06d30e5,https://github.com/jenkinsci/ansible-plugin,1
8599ab5,https://github.com/netty/netty,1
8f70246,https://github.com/apache/commons-compress,1
ad38371,https://github.com/itext/itextpdf,1
8e096ae,https://github.com/spring-projects/spring-framework,1
302f22a,https://github.com/apache/tika,1
e243e73,https://github.com/OpenRefine/OpenRefine,1
36fb466,https://github.com/apache/syncope,1
2f7901c,https://github.com/apache/tomcat55,1
98e79cf,https://github.com/jenkinsci/mailer-plugin,1
ad3c1ce,https://github.com/apache/camel,1
675254b,https://github.com/tada/pljava,1
8e8f8bf,https://github.com/apache/santuario-java,1
f2d54c4,https://github.com/infinispan/infinispan,1
4f065fe,https://github.com/apache/camel,1
2e69497,https://github.com/apache/tomcat,1
726231f,https://github.com/apache/syncope,1
ef11182,https://github.com/javamelody/javamelody,1
3bba911,https://github.com/apache/lucene-solr,1
0814086,https://github.com/apache/httpcomponents-client,1
2fa9400,https://github.com/netty/netty,1
fb3569f,https://github.com/apache/tomcat,1
6fc896b,https://github.com/apache/cayenne,1
9deb2d1,https://github.com/apache/cxf,1
25f6afb,https://github.com/jenkinsci/subversion-plugin,1
b611774,https://github.com/apache/nifi,1
6df14c8,https://github.com/apache/geode,1
d64e7fa,https://github.com/spring-projects/spring-amqp,1
051bd5e,https://github.com/FasterXML/jackson-databind,1
17e9f68,https://github.com/apache/jackrabbit,1
81b0086,https://github.com/bcgit/bc-java,1
8bd915b,https://github.com/apache/cxf,1
3a71f8e,https://github.com/apache/activemq,1
1195015,https://github.com/apache/tomcat80,1
1d372c8,https://github.com/apache/tomcat,1
8386d8f,https://github.com/apache/camel,1
6344867,https://github.com/x-stream/xstream,1
1880d48,https://github.com/apache/lucene-solr,1
6efaf90,https://github.com/apache/struts,1
f3751d7,https://github.com/eclipse/jetty.project,1
eef44e3,https://github.com/apache/ofbiz,1
fff77d3,https://github.com/spring-projects/spring-security-oauth,1
b7b5c63,https://github.com/apache/tomcat,1
39909bf,https://github.com/apache/uima-uimaj,1
48dd9b6,https://github.com/apache/cxf-fediz,1
d8000be,https://github.com/apache/lucene-solr,1
759b72f,https://github.com/zeroturnaround/zt-zip,1
fafd12d,https://github.com/apache/activemq,1
4da5b2d,https://github.com/apache/derby,1
625d4d0,https://github.com/apache/hbase,1
be3968d,https://github.com/kiegroup/jbpm-designer,1
c3cc66f,https://github.com/apache/ofbiz,1
279e445,https://github.com/apache/tomcat,1
6e87474,https://github.com/apache/struts,1
e2d6e70,https://github.com/spring-projects/spring-framework,1
df39101,https://github.com/apache/poi,1
7a8f157,https://github.com/cloudfoundry/uaa,1
83adfde,https://github.com/apache/tomcat55,1
f404cb6,https://github.com/undertow-io/undertow,1
9fd5cb7,https://github.com/apache/activemq,1
ef647a2,https://github.com/pivotal-cf/spring-cloud-sso-connector,1
adb1e6d,https://github.com/spring-projects/spring-security-oauth,1
0fac295,https://github.com/eclipse/jetty.project,1
2e8f21d,https://github.com/apache/camel,1
eec0188,https://github.com/jenkinsci/jenkins,1
740289c,https://github.com/apache/geode,1
9f34686,https://github.com/apache/kafka,1
c584c7c,https://github.com/apache/tomcat,1
a09d853,https://github.com/apache/tika,1
2bd1daa,https://github.com/spring-projects/spring-framework,1
bce4d02,https://github.com/apache/commons-collections,1
95846b1,https://github.com/apache/tapestry-5,1
0600296,https://github.com/apache/commons-compress,1
7c68fde,https://github.com/beanshell/beanshell,1
ef9583a,https://github.com/jenkinsci/jenkins,1
6dd6e5c,https://github.com/apache/struts,1
075b70a,https://github.com/apache/directory-ldap-api,1
09e9778,https://github.com/apache/groovy,1
60d459c,https://github.com/FasterXML/jackson-databind,1
a0b0050,https://github.com/jenkinsci/jenkins,1
